,Unnamed: 0,stars,name,latitude,longitude,city,region,country,cuisine,url,url_status,min_price,max_price,currency
156,156,1,Jardin de Jade (Wan Chai),22.28025,114.17716,Hong Kong,Hong Kong,China,Shanghainese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai,200,200,500,HKD
157,157,1,Zhejiang Heen,22.2787,114.17763,Hong Kong,Hong Kong,China,Shanghainese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen,200,200,500,HKD
158,158,1,Takumi by Daisuke Mori,22.276512,114.17718,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori,200,880,"2,680",HKD
159,159,1,Kam's Roast Goose,22.277693,114.175385,Hong Kong,Hong Kong,China,Cantonese Roast Meats,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose,200,50,150,HKD
160,160,1,Pang's Kitchen,22.26921,114.18452,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen,200,93,500,HKD
161,161,1,Xin Rong Ji,22.278013,114.17273,Hong Kong,Hong Kong,China,Taizhou,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji,200,350,"1,000",HKD
162,162,1,Qi (Wan Chai),22.276443,114.17126,Hong Kong,Hong Kong,China,Sichuan,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai,200,120,750,HKD
163,163,1,Man Wah,22.282213,114.15951,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah,200,500,"1,600",HKD
164,164,1,Summer Palace,22.277136,114.1643,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace,200,350,"1,500",HKD
165,165,1,Octavium,22.282587,114.1572,Hong Kong,Hong Kong,China,Italian,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/octavium,200,380,"1,580",HKD
166,166,1,Arbor,22.283146,114.15542,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor,200,488,"1,888",HKD
167,167,1,VEA,22.284931,114.15313,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea,200,"1,480",N/A,N/A
168,168,1,Mandarin Grill + Bar,22.281048,114.1574,Hong Kong,Hong Kong,China,European contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/mandarin-grill-bar,200,588,"2,100",HKD
169,169,1,Yat Lok,22.28226,114.155655,Hong Kong,Hong Kong,China,Cantonese Roast Meats,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok,200,60,360,HKD
170,170,1,Guo Fu Lou,22.278313,114.16034,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/guo-fu-lou567828,200,400,"2,000",HKD
171,171,1,Celebrity Cuisine,22.284334,114.15312,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/celebrity-cuisine,200,200,"1,000",HKD
172,172,1,Sushi Wadatsumi,22.281038,114.15646,Hong Kong,Hong Kong,China,Sushi,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-wadatsumi,200,480,"2,800",HKD
173,173,1,Arcane,22.280624,114.15682,Hong Kong,Hong Kong,China,European contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arcane,200,350,"1,000",HKD
174,174,1,Duddell's,22.28008,114.157364,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/duddell-s,200,450,"1,000",HKD
175,175,1,Beefbar,22.27982,114.15752,Hong Kong,Hong Kong,China,Steakhouse,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/beefbar,200,320,"1,500",HKD
176,176,1,New Punjab Club,22.28005,114.15525,Hong Kong,Hong Kong,China,Indian,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/new-punjab-club,200,300,800,HKD
177,177,1,Kaiseki Den by Saotome,22.285713,114.147865,Hong Kong,Hong Kong,China,Japanese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kaiseki-den-by-saotome,200,"2,480","3,580",HKD
178,178,1,Belon,22.281662,114.152405,Hong Kong,Hong Kong,China,French,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/belon,200,458,"1,488",HKD
179,179,1,Tate,22.280996,114.15276,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tate,200,"1,680",N/A,N/A
180,180,1,The Ocean,22.235146,114.198524,Hong Kong,Hong Kong,China,French,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/the-ocean,200,900,"1,288",HKD
181,181,1,Costes Downtown,47.50113,19.048595,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes-downtown,200,"7,900","24,000",HUF
182,182,1,Borkonyha Winekitchen,47.49953,19.052391,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/borkonyha-winekitchen,200,"9,050","15,850",HUF
183,183,1,Stand,47.500244,19.059624,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/stand,200,"7,500","19,500",HUF
184,184,1,Babel,47.492603,19.05256,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/babel,200,"25,000","25,000",HUF
185,185,1,Costes,47.48873,19.061779,Budapest,Hungary,Hungary,Modern cuisine,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes,200,"21,000","26,600",HUF
186,186,1,The Kitchen,22.191442,113.543,Macau,Macau,China,Steakhouse,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-kitchen417810,200,430,"1,650",MOP
187,187,1,Tim's Kitchen,22.189898,113.5439,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/tim-s-kitchen,200,200,"1,600",MOP
188,188,1,Wing Lei,22.188028,113.54578,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/wing-lei,200,200,"2,000",MOP
189,189,1,King,22.190178,113.54028,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/king380226,200,150,500,MOP
190,190,1,Ying,22.161234,113.555405,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/ying,200,200,"1,300",MOP
191,191,1,Shinji by Kanesaka,22.149635,113.56397,Macau,Macau,China,Sushi,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/shinji-by-kanesaka,200,738,"2,988",MOP
192,192,1,The Golden Peacock,22.148178,113.56335,Macau,Macau,China,Indian,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-golden-peacock,200,198,600,MOP
193,193,1,Zi Yat Heen,22.145418,113.56152,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/zi-yat-heen,200,300,"3,000",MOP
194,194,1,8 1/2 Otto e Mezzo - Bombana,22.14918,113.55393,Macau,Macau,China,Italian,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/8-1-2-otto-e-mezzo-bombana,200,488,"2,180",MOP
195,195,1,Pearl Dragon,22.140524,113.56256,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/pearl-dragon,200,350,"1,488",MOP
196,196,1,Lai Heen,22.148754,113.551926,Macau,Macau,China,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/lai-heen,200,300,"2,088",MOP
197,197,1,FAGN,63.43391999999999,10.39628,Trondheim,Norway,Norway,Modern cuisine,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/fagn,200,750,"1,385",NOK
198,198,1,Credo,63.43391,10.39631,Trondheim,Norway,Norway,Creative,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/credo,200,"1,300","1,300",NOK
199,199,1,RE-NAA,58.972088,5.7328769999999984,Stavanger,Norway,Norway,Creative,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/re-naa,200,"1,600","1,600",NOK
200,200,1,Sabi Omakase,58.969936,5.7433133000000005,Stavanger,Norway,Norway,Sushi,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/sabi-omakase,200,"1,495","1,495",NOK
201,201,1,Galt,59.91661,10.71369,Oslo,Norway,Norway,Modern cuisine,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/galt,200,515,865,NOK
202,202,1,Kontrast,59.92355,10.75106,Oslo,Norway,Norway,Scandinavian,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/kontrast,200,595,"1,600",NOK
203,203,1,Statholdergaarden,59.90937,10.74305,Oslo,Norway,Norway,Classic cuisine,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/statholdergaarden,200,"1,020","1,195",NOK
204,204,1,Del Posto,40.74327,-74.0077,New York,New York City,United States,Italian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/del-posto,200,75,150,USD
205,205,1,Le Grill de Joël Robuchon,40.742897,-74.0077,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-grill-de-joel-robuchon,200,75,150,USD
206,206,1,L'Appart,40.711903,-74.01544,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-appart,200,75,150,USD
207,207,1,Okuda,40.743793,-74.00633,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/okuda,200,75,150,USD
208,208,1,Wallsé,40.73538,-74.00814,New York,New York City,United States,Austrian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wallse,200,75,150,USD
209,209,1,Jeju Noodle Bar,40.732952,-74.00744,New York,New York City,United States,Korean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jeju-noodle-bar,200,25,49.99,USD
210,210,1,Sushi Nakazawa,40.731716,-74.00451,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-nakazawa,200,75,150,USD
211,211,1,Kosaka,40.738316,-74.00137,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kosaka,200,75,150,USD
212,212,1,Bâtard,40.719616,-74.00589000000002,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/batard,200,75,150,USD
213,213,1,Hirohisa,40.72452,-74.003006,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hirohisa,200,50,74.99,USD
214,214,1,Blue Hill,40.7321,-73.9996,New York,New York City,United States,American,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill,200,75,150,USD
215,215,1,ZZ's Clam Bar,40.727646,-74.00046,New York,New York City,United States,Seafood,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/zz-s-clam-bar,200,75,150,USD
216,216,1,Babbo,40.73233,-73.99916,New York,New York City,United States,Italian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/babbo,200,75,150,USD
217,217,1,Carbone,40.727966,-74.00017,New York,New York City,United States,Italian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carbone,200,75,150,USD
218,218,1,Le Coucou,40.719162,-74.00001,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou,200,50,74.99,USD
219,219,1,Aldea,40.73885,-73.99365999999998,New York,New York City,United States,Mediterranean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aldea,200,75,150,USD
220,220,1,Cote,40.73778,-73.99375,New York,New York City,United States,Korean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote,200,50,74.99,USD
221,221,1,Bouley at Home,40.74114,-73.99242,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bouley-at-home,200,50,74.99,USD
222,222,1,Gotham Bar and Grill,40.73417,-73.99379,New York,New York City,United States,American,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gotham-bar-and-grill,200,75,150,USD
223,223,1,Nix,40.733166,-73.993515,New York,New York City,United States,Vegetarian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nix,200,50,74.99,USD
224,224,1,Junoon,40.74325,-73.99077,New York,New York City,United States,Indian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon,200,75,150,USD
225,225,1,NoMad,40.74497,-73.98883000000002,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nomad,200,75,150,USD
226,226,1,The Musket Room,40.72391500000001,-73.99375,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room,200,50,74.99,USD
227,227,1,Uncle Boons,40.721203,-73.99441,New York,New York City,United States,Thai,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/uncle-boons,200,25,49.99,USD
228,228,1,Noda,40.74497,-73.988075,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda,200,75,150,USD
229,229,1,Gramercy Tavern,40.73849000000001,-73.98868,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gramercy-tavern,200,75,150,USD
230,230,1,The Clocktower,40.7414,-73.987595,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-clocktower,200,50,74.99,USD
231,231,1,Ai Fiori,40.75013,-73.98357,New York,New York City,United States,Italian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori,200,75,150,USD
232,232,1,Casa Mono,40.73595,-73.98706,New York,New York City,United States,Spanish,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono,200,50,74.99,USD
233,233,1,Jewel Bako,40.72713,-73.98928000000002,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jewel-bako,200,50,74.99,USD
234,234,1,The River Café,40.703613,-73.99477399999998,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-river-cafe,200,75,150,USD
235,235,1,Bar Uchū,40.72191,-73.99003,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bar-uchu,200,75,150,USD
236,236,1,Café China,40.749973,-73.98228,New York,New York City,United States,Chinese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-china,200,25,49.99,USD
237,237,1,Kanoyama,40.73071,-73.98655,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kanoyama,200,50,74.99,USD
238,238,1,Contra,40.719917,-73.98921999999997,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/contra,200,75,150,USD
239,239,1,Atomix,40.744408,-73.98292,New York,New York City,United States,Korean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix,200,75,150,USD
240,240,1,Kyo Ya,40.7266,-73.98526,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kyo-ya,200,50,74.99,USD
241,241,1,Kajitsu,40.72776,-73.98428,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kajitsu,200,50,74.99,USD
242,242,1,Agern,40.75234,-73.9775,New York,New York City,United States,Scandinavian,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/agern,200,75,150,USD
243,243,1,Caviar Russe,40.760685,-73.97355,New York,New York City,United States,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe,200,75,150,USD
244,244,1,Tuome,40.724194,-73.9828,New York,New York City,United States,Fusion,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tuome,200,25,49.99,USD
245,245,1,Tempura Matsui,40.74839,-73.97474,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui,200,75,150,USD
246,246,1,Sushi Yasuda,40.75108,-73.97364,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda,200,75,150,USD
247,247,1,Sushi Amane,40.75133,-73.971725,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-amane,200,75,150,USD
248,248,1,Café Boulud,40.77439,-73.96414,New York,New York City,United States,French,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud,200,75,150,USD
249,249,1,Claro,40.677395,-73.98615,New York,New York City,United States,Mexican,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/claro,200,25,49.99,USD
250,250,1,Satsuki,40.801243,-73.95187,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/satsuki,200,75,150,USD
251,251,1,Sushi Noz,40.77384,-73.958275,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz,200,75,150,USD
252,252,1,Sushi Inoue,40.810448,-73.943726,New York,New York City,United States,Japanese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-inoue,200,75,150,USD
253,253,1,Meadowsweet,40.710354,-73.96316999999998,New York,New York City,United States,Mediterranean,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/meadowsweet,200,50,74.99,USD
254,254,1,Casa Enríque,40.743492,-73.95425,New York,New York City,United States,Mexican,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-enrique,200,25,49.99,USD
255,255,1,Peter Luger,40.70986,-73.96263,New York,New York City,United States,Steakhouse,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peter-luger,200,75,150,USD
256,256,1,Oxomoco,40.730057,-73.95538,New York,New York City,United States,Mexican,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oxomoco,200,50,74.99,USD
257,257,1,The Finch,40.68704,-73.96297,New York,New York City,United States,American,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-finch,200,50,74.99,USD
258,258,1,Faro,40.707584,-73.923035,New York,New York City,United States,American,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/faro,200,25,49.99,USD
259,259,1,Senses,52.244583,21.005886,Warszawa,Poland,Poland,Modern cuisine,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/senses,200,320,550,PLN
260,260,1,atelier Amaro,52.21708,21.03768,Warszawa,Poland,Poland,Modern cuisine,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/atelier-amaro,200,150,420,PLN
261,261,1,Aniar,53.27112,-9.057078,Gaillimh/Galway,Ireland,Ireland,Creative,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/aniar,200,75,105,EUR
262,262,1,Loam,53.27384,-9.044447,Gaillimh/Galway,Ireland,Ireland,Creative,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/loam,200,55,99,EUR
263,263,1,Wild Honey Inn,53.03151,-9.2911,Lios Dúin Bhearna/Lisdoonvarna,Ireland,Ireland,Classic cuisine,https://guide.michelin.com/ie/en/clare/lios-duin-bhearna-lisdoonvarna/restaurant/wild-honey-inn,200,50,60,EUR
264,264,1,Chestnut,51.562588,-9.460854,Ballydehob,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/cork/ballydehob/restaurant/chestnut,200,60,85,EUR
265,265,1,Mews,51.48285,-9.37234,Baltimore,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/cork/ie-baltimore/restaurant/mews,200,95,95,EUR
266,266,1,Ichigo Ichie,51.898167,-8.479933,Corcaigh/Cork,Ireland,Ireland,Japanese,https://guide.michelin.com/ie/en/cork/corcaigh-cork/restaurant/ichigo-ichie,200,120,135,EUR
267,267,1,Chapter One,53.354374,-6.263786,City Centre,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/chapter-one,200,42,115,EUR
268,268,1,Greenhouse,53.340042,-6.258506,City Centre,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/greenhouse,200,55,110,EUR
269,269,1,L'Ecrivain,53.33626999999999,-6.24834,City Centre,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/l-ecrivain,200,37,115,EUR
270,270,1,Campagne,52.6559,-7.2464285,Cill Chainnigh/Kilkenny,Ireland,Ireland,Modern British,https://guide.michelin.com/ie/en/kilkenny/cill-chainnigh-kilkenny/restaurant/campagne,200,38,60,EUR
272,272,1,Lady Helen,52.526096,-7.188277,Baile Mhic Andáin/Thomastown,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/kilkenny/baile-mhic-andain-thomastown/restaurant/lady-helen,200,75,115,EUR
273,273,1,House,51.94777,-7.713539599999999,Aird Mhór/Ardmore,Ireland,Ireland,Modern cuisine,https://guide.michelin.com/ie/en/waterford/aird-mhor-ardmore/restaurant/house,200,88,110,EUR
274,274,1,Olympe,-22.96109,-43.20658,Rio de Janeiro - 22470,Rio de Janeiro,Brasil,French,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/olympe,200,175,450,BRL
275,275,1,Lasai,-22.95401,-43.19557,Rio de Janeiro - 22271,Rio de Janeiro,Brasil,modern,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai,200,295,345,BRL
276,276,1,Oteque,-22.95747,-43.194424,Rio de Janeiro - 22271,Rio de Janeiro,Brasil,modern,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque,200,345,345,BRL
277,277,1,Mee,-22.96764,-43.17925,Rio de Janeiro - 22021,Rio de Janeiro,Brasil,Asian influences,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/mee,200,120,390,BRL
278,278,1,Cipriani,-22.96755,-43.17901,Rio de Janeiro - 22021,Rio de Janeiro,Brasil,Italian,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,200,220,420,BRL
279,279,1,Jun Sakamoto,-23.56318,-46.67737,São Paulo - 05413,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/jun-sakamoto,200,165,365,BRL
280,280,1,Maní,-23.56621,-46.67974,São Paulo - 05415,Sao Paulo,Brasil,creative,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/mani,200,124,470,BRL
281,281,1,Evvai,-23.567078,-46.679146,São Paulo - 05415,Sao Paulo,Brasil,modern,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/evvai,200,120,265,BRL
282,282,1,Picchi,-23.565063,-46.666767,São Paulo - 01426,Sao Paulo,Brasil,Italian,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/picchi,200,155,420,BRL
283,283,1,Kosushi,-23.58522,-46.6809,São Paulo - 04538,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kosushi,200,80,190,BRL
284,284,1,Ryo Gastronomia,-23.58132,-46.6767,São Paulo - 04531,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia,200,150,260,BRL
285,285,1,Tangará Jean-Georges,-23.634005,-46.72428,São Paulo - 05706,Sao Paulo,Brasil,modern,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tangara-jean-georges,200,187,520,BRL
286,286,1,Kinoshita,-23.59159,-46.67146,São Paulo - 04509,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kinoshita,200,175,360,BRL
287,287,1,Kan Suke,-23.5684,-46.64936,São Paulo - 01401,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kan-suke,200,120,322,BRL
288,288,1,Huto,-23.60882,-46.6598,São Paulo - 04080,Sao Paulo,Brasil,Japanese,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/huto,200,180,295,BRL
289,289,1,Stay,37.513004,127.10257,Seoul,South Korea,South Korea,French contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/stay,200,"58,000","200,000",KRW
290,290,1,Lee Jong Kuk 104,37.592903,126.997284,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/lee-jong-kuk-104,200,"150,000","500,000",KRW
291,291,1,Hansikgonggan,37.577705,126.98852,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/hansikgonggan,200,"60,000","120,000",KRW
292,292,1,Dining in Space,37.57761,126.98845,Seoul,South Korea,South Korea,French contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dining-in-space,200,"75,000","150,000",KRW
293,293,1,Exquisine,37.52104600000001,127.049736,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/exquisine,200,"50,000","100,000",KRW
294,294,1,Dosa,37.52445,127.04441,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dosa511871,200,"50,000","130,000",KRW
295,295,1,Joo Ok,37.52252,127.04396,Seoul,South Korea,South Korea,Korean contemporary,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/joo-ok,200,"55,000","110,000",USD
296,296,1,Balwoo Gongyang,37.57389000000001,126.98318,Seoul,South Korea,South Korea,Temple cuisine,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang,200,"30,000","95,000",USD
297,297,1,Muoki,37.518963,127.04217,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/muoki,200,"60,000","125,000",KRW
298,298,1,L'Amitié,37.522675,127.032646,Seoul,South Korea,South Korea,French,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/l-amitie,200,"55,000","150,000",USD
299,299,1,Yu Yuan,37.57045,126.97534,Seoul,South Korea,South Korea,Chinese,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,200,"60,000","270,000",KRW
300,300,1,Bicena,37.5384,127.00135,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena,200,"70,000","190,000",KRW
301,301,1,Mosu,37.53641500000001,126.99934,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mosu,200,"240,000","240,000",KRW
302,302,1,Poom,37.54903,126.98341,Seoul,South Korea,South Korea,Korean,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/poom,200,"80,850","231,000",KRW
303,303,1,Soigné,37.49816,127.002,Seoul,South Korea,South Korea,Innovative,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/soigne,200,"65,000","145,000",KRW
